absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,date,velocity_km_s,miss_distance_km,year_discovered,name_neo,classType_FLR,halfAngle_CME,speed_CME,type_CME,TEMP,SLP,WDSP,MXSPD,GUST,MAX,MIN
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M1.2,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M1.2,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M1.2,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M1.2,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M2.0,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M2.0,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M2.0,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M2.0,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M2.0,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M2.0,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M3.4,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M3.4,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M3.4,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M3.4,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M3.4,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M3.4,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M1.6,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M1.6,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M1.6,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M1.6,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M1.6,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M1.6,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M2.1,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M2.1,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M2.1,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M2.1,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M2.1,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.08,10.1989386,22.805519999999998,2024-01-22,4041.865318,292974323.621588,2024,BR2,M2.1,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.5,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.5,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.5,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.5,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.5,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.5,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.1,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.1,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.1,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.1,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.1,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.1,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.2,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.2,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.2,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.2,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.2,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.2,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M2.0,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M2.0,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M2.0,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M2.0,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M2.0,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M2.0,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M3.4,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M3.4,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M3.4,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M3.4,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M3.4,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M3.4,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.6,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.6,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.6,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.6,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.6,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M1.6,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M2.1,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M2.1,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M2.1,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M2.1,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M2.1,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
26.52,13.1994239,29.5148091,2024-01-22,1909.0142776,798313190.840567,2024,BD4,M2.1,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.5,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.5,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.5,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.5,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.5,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.5,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.1,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.1,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.1,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.1,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.1,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.1,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.2,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.2,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.2,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.2,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.2,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.2,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M2.0,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M2.0,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M2.0,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M2.0,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M2.0,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M2.0,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M3.4,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M3.4,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M3.4,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M3.4,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M3.4,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M3.4,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.6,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.6,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.6,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.6,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.6,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M1.6,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M2.1,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M2.1,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M2.1,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M2.1,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M2.1,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
27.51,8.366715000000001,18.7085435,2024-01-22,2810.4202294,6784260562.1404705,2024,BX5,M2.1,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.5,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.5,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.5,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.5,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.5,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.5,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.1,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.1,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.1,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.1,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.1,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.1,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.2,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.2,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.2,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.2,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.2,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.2,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M2.0,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M2.0,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M2.0,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M2.0,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M2.0,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M2.0,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M3.4,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M3.4,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M3.4,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M3.4,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M3.4,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M3.4,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.6,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.6,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.6,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.6,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.6,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M1.6,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M2.1,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M2.1,42.0,746000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M2.1,31.0,360000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M2.1,22.0,474000.0,S,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M2.1,45.0,654000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
25.43,21.804944,48.7573371,2024-01-22,5151.4589156,4024026582.662868,2024,CZ6,M2.1,20.0,563000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
30.56,2.053785,4.5924029,2024-01-22,8367.1118794,57384768406.59545,2023,HO36,M1.5,22.0,526000.0,C,25.2,969.6,17.9,28.0,46.2,32.5,19.0
