id,name,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,date,velocity_km_s,miss_distance_km,classType_FLR,halfAngle_CME,speed_CME,type_CME,TEMP,SLP,WDSP,MXSPD,GUST,MAX,MIN
54416724,(2023 XX12),24.68,0.0308003021,0.0688715693,2024-01-04,6.9135062905,8493706.117642956,M3.8,10.0,384.0,S,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54416853,(2023 XS13),24.27,0.037201031,0.0831840342,2024-01-04,6.9046151731,23231366.086325526,M1.1,45.0,732.0,C,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54416853,(2023 XS13),24.27,0.037201031,0.0831840342,2024-01-04,6.9046151731,23231366.086325526,M1.1,22.0,893.0,C,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54416853,(2023 XS13),24.27,0.037201031,0.0831840342,2024-01-04,6.9046151731,23231366.086325526,M1.1,40.0,364.0,S,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54416853,(2023 XS13),24.27,0.037201031,0.0831840342,2024-01-04,6.9046151731,23231366.086325526,M1.1,10.0,384.0,S,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54416853,(2023 XS13),24.27,0.037201031,0.0831840342,2024-01-04,6.9046151731,23231366.086325526,M3.8,45.0,732.0,C,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54416853,(2023 XS13),24.27,0.037201031,0.0831840342,2024-01-04,6.9046151731,23231366.086325526,M3.8,22.0,893.0,C,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54416853,(2023 XS13),24.27,0.037201031,0.0831840342,2024-01-04,6.9046151731,23231366.086325526,M3.8,40.0,364.0,S,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54416853,(2023 XS13),24.27,0.037201031,0.0831840342,2024-01-04,6.9046151731,23231366.086325526,M3.8,10.0,384.0,S,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54418649,(2024 AD),28.76,0.0047049496,0.0105205872,2024-01-04,9.9004210563,242675.944338495,M1.1,45.0,732.0,C,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54418649,(2024 AD),28.76,0.0047049496,0.0105205872,2024-01-04,9.9004210563,242675.944338495,M1.1,22.0,893.0,C,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54418649,(2024 AD),28.76,0.0047049496,0.0105205872,2024-01-04,9.9004210563,242675.944338495,M1.1,40.0,364.0,S,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54418649,(2024 AD),28.76,0.0047049496,0.0105205872,2024-01-04,9.9004210563,242675.944338495,M1.1,10.0,384.0,S,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54418649,(2024 AD),28.76,0.0047049496,0.0105205872,2024-01-04,9.9004210563,242675.944338495,M3.8,45.0,732.0,C,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54418649,(2024 AD),28.76,0.0047049496,0.0105205872,2024-01-04,9.9004210563,242675.944338495,M3.8,22.0,893.0,C,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54418649,(2024 AD),28.76,0.0047049496,0.0105205872,2024-01-04,9.9004210563,242675.944338495,M3.8,40.0,364.0,S,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54418649,(2024 AD),28.76,0.0047049496,0.0105205872,2024-01-04,9.9004210563,242675.944338495,M3.8,10.0,384.0,S,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54419602,(2024 AB2),26.83,0.0114433973,0.0255882143,2024-01-04,7.0037707416,744109.783557929,M1.1,45.0,732.0,C,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54419602,(2024 AB2),26.83,0.0114433973,0.0255882143,2024-01-04,7.0037707416,744109.783557929,M1.1,22.0,893.0,C,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54419602,(2024 AB2),26.83,0.0114433973,0.0255882143,2024-01-04,7.0037707416,744109.783557929,M1.1,40.0,364.0,S,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54419602,(2024 AB2),26.83,0.0114433973,0.0255882143,2024-01-04,7.0037707416,744109.783557929,M1.1,10.0,384.0,S,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54419602,(2024 AB2),26.83,0.0114433973,0.0255882143,2024-01-04,7.0037707416,744109.783557929,M3.8,45.0,732.0,C,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54419602,(2024 AB2),26.83,0.0114433973,0.0255882143,2024-01-04,7.0037707416,744109.783557929,M3.8,22.0,893.0,C,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54419602,(2024 AB2),26.83,0.0114433973,0.0255882143,2024-01-04,7.0037707416,744109.783557929,M3.8,40.0,364.0,S,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
54419602,(2024 AB2),26.83,0.0114433973,0.0255882143,2024-01-04,7.0037707416,744109.783557929,M3.8,10.0,384.0,S,20.6,1035.3,13.1,17.5,29.3,23.2,20.1
2096590,96590 (1998 XB),16.28,1.474195145,3.2964005564,2024-01-03,10.2563505817,40361230.81390855,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
2096590,96590 (1998 XB),16.28,1.474195145,3.2964005564,2024-01-03,10.2563505817,40361230.81390855,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3154493,(2003 JV14),21.39,0.1401376972,0.3133574171,2024-01-03,13.6603242742,39218727.406507015,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3154493,(2003 JV14),21.39,0.1401376972,0.3133574171,2024-01-03,13.6603242742,39218727.406507015,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3440771,(2008 WZ94),20.26,0.235806068,0.5272783976,2024-01-03,14.4225755627,72128922.74793005,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3440771,(2008 WZ94),20.26,0.235806068,0.5272783976,2024-01-03,14.4225755627,72128922.74793005,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3591759,(2011 YE40),25.2,0.0242412481,0.0542050786,2024-01-03,13.0832838643,17737010.4654984,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3591759,(2011 YE40),25.2,0.0242412481,0.0542050786,2024-01-03,13.0832838643,17737010.4654984,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3595775,(2012 AB11),22.32,0.0913177026,0.2041925905,2024-01-03,18.3613912555,42945020.553389356,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3595775,(2012 AB11),22.32,0.0913177026,0.2041925905,2024-01-03,18.3613912555,42945020.553389356,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3605578,(2012 LJ2),21.74,0.1192765246,0.2667104172,2024-01-03,17.3904977402,72656389.98248155,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3605578,(2012 LJ2),21.74,0.1192765246,0.2667104172,2024-01-03,17.3904977402,72656389.98248155,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3645001,(2013 NT11),19.47,0.3392774354,0.7586474087,2024-01-03,37.8521096416,58024781.095745586,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3645001,(2013 NT11),19.47,0.3392774354,0.7586474087,2024-01-03,37.8521096416,58024781.095745586,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3751529,(2016 GZ215),21.08,0.1616422833,0.3614431336,2024-01-03,3.7257304746,47416427.49497433,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3751529,(2016 GZ215),21.08,0.1616422833,0.3614431336,2024-01-03,3.7257304746,47416427.49497433,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3787600,(2017 UJ2),30.9,0.0017561232,0.0039268108,2024-01-03,5.6646429678,41723362.16037001,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3787600,(2017 UJ2),30.9,0.0017561232,0.0039268108,2024-01-03,5.6646429678,41723362.16037001,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3789479,(2017 WQ1),24.98,0.0268259417,0.0599846292,2024-01-03,21.6521650376,58770868.08443173,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3789479,(2017 WQ1),24.98,0.0268259417,0.0599846292,2024-01-03,21.6521650376,58770868.08443173,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3837605,(2019 AE3),27.4,0.0088014652,0.0196806745,2024-01-03,8.5121919111,32886309.79750948,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3837605,(2019 AE3),27.4,0.0088014652,0.0196806745,2024-01-03,8.5121919111,32886309.79750948,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3986746,(2020 BG1),22.08,0.1019893859,0.2280551997,2024-01-03,8.5169042448,65717561.10127119,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
3986746,(2020 BG1),22.08,0.1019893859,0.2280551997,2024-01-03,8.5169042448,65717561.10127119,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54048870,(2020 OU),22.23,0.095182033,0.212833496,2024-01-03,9.9486934797,53503979.18145465,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54048870,(2020 OU),22.23,0.095182033,0.212833496,2024-01-03,9.9486934797,53503979.18145465,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54278142,(2022 JM),28.8,0.0046190746,0.0103285648,2024-01-03,4.2043854371,24915574.92995263,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54278142,(2022 JM),28.8,0.0046190746,0.0103285648,2024-01-03,4.2043854371,24915574.92995263,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54339170,(2023 AE2),25.09,0.0255008688,0.0570216761,2024-01-03,11.2855377655,62234185.28985039,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54339170,(2023 AE2),25.09,0.0255008688,0.0570216761,2024-01-03,11.2855377655,62234185.28985039,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54382904,(2023 RM9),22.63,0.0791689667,0.1770271912,2024-01-03,12.9687880565,63970228.43409186,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54382904,(2023 RM9),22.63,0.0791689667,0.1770271912,2024-01-03,12.9687880565,63970228.43409186,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54407115,(2023 WQ1),21.7,0.1214940408,0.2716689341,2024-01-03,5.9212184218,33143995.883491017,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54407115,(2023 WQ1),21.7,0.1214940408,0.2716689341,2024-01-03,5.9212184218,33143995.883491017,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54415862,(2023 XN7),21.91,0.1102947845,0.2466266358,2024-01-03,13.9569847431,36285724.08862874,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54415862,(2023 XN7),21.91,0.1102947845,0.2466266358,2024-01-03,13.9569847431,36285724.08862874,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54419016,(2024 AS),25.21,0.0241298697,0.0539560289,2024-01-03,7.3946974298,9293487.461979704,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54419016,(2024 AS),25.21,0.0241298697,0.0539560289,2024-01-03,7.3946974298,9293487.461979704,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54419705,(2024 AA3),25.76,0.0187307418,0.0418832119,2024-01-03,10.7365146763,5207160.128285559,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54419705,(2024 AA3),25.76,0.0187307418,0.0418832119,2024-01-03,10.7365146763,5207160.128285559,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54419812,(2024 AH3),25.67,0.0195233786,0.0436556017,2024-01-03,9.8836904204,2692217.677265319,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54419812,(2024 AH3),25.67,0.0195233786,0.0436556017,2024-01-03,9.8836904204,2692217.677265319,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54419817,(2024 AM3),26.6,0.0127219879,0.0284472297,2024-01-03,9.6391324361,2680032.137885108,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54419817,(2024 AM3),26.6,0.0127219879,0.0284472297,2024-01-03,9.6391324361,2680032.137885108,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54425076,(2024 BB8),21.37,0.1414343753,0.3162568776,2024-01-03,12.1295509121,69506951.39840552,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
54425076,(2024 BB8),21.37,0.1414343753,0.3162568776,2024-01-03,12.1295509121,69506951.39840552,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
2668499,668499 (2012 AB11),22.32,0.0913177026,0.2041925905,2024-01-03,18.3613912419,42945020.56834914,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
2668499,668499 (2012 AB11),22.32,0.0913177026,0.2041925905,2024-01-03,18.3613912419,42945020.56834914,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
2676480,676480 (2016 GZ215),21.08,0.1616422833,0.3614431336,2024-01-03,3.725730427,47416427.48001454,,41.0,413.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
2676480,676480 (2016 GZ215),21.08,0.1616422833,0.3614431336,2024-01-03,3.725730427,47416427.48001454,,33.0,383.0,S,22.3,999.0,24.2,32.2,44.3,26.4,15.3
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C3.3,10.0,706.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C3.3,25.0,545.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C3.3,23.0,359.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C3.3,17.0,729.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C3.3,36.0,451.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C3.3,32.0,389.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C3.8,10.0,706.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C3.8,25.0,545.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C3.8,23.0,359.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C3.8,17.0,729.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C3.8,36.0,451.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C3.8,32.0,389.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C4.1,10.0,706.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C4.1,25.0,545.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C4.1,23.0,359.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C4.1,17.0,729.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C4.1,36.0,451.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C4.1,32.0,389.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C4.0,10.0,706.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C4.0,25.0,545.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C4.0,23.0,359.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C4.0,17.0,729.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C4.0,36.0,451.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.3609652,C4.0,32.0,389.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C3.3,10.0,706.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C3.3,25.0,545.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C3.3,23.0,359.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C3.3,17.0,729.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C3.3,36.0,451.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C3.3,32.0,389.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C3.8,10.0,706.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C3.8,25.0,545.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C3.8,23.0,359.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C3.8,17.0,729.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C3.8,36.0,451.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C3.8,32.0,389.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C4.1,10.0,706.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C4.1,25.0,545.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C4.1,23.0,359.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C4.1,17.0,729.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C4.1,36.0,451.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C4.1,32.0,389.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C4.0,10.0,706.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C4.0,25.0,545.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C4.0,23.0,359.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C4.0,17.0,729.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C4.0,36.0,451.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604255,C4.0,32.0,389.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C3.3,10.0,706.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C3.3,25.0,545.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C3.3,23.0,359.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C3.3,17.0,729.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C3.3,36.0,451.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C3.3,32.0,389.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C3.8,10.0,706.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C3.8,25.0,545.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C3.8,23.0,359.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C3.8,17.0,729.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C3.8,36.0,451.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C3.8,32.0,389.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C4.1,10.0,706.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C4.1,25.0,545.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C4.1,23.0,359.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C4.1,17.0,729.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C4.1,36.0,451.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C4.1,32.0,389.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C4.0,10.0,706.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C4.0,25.0,545.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C4.0,23.0,359.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C4.0,17.0,729.0,C,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.22219454,C4.0,36.0,451.0,S,38.3,1007.5,6.1,10.7,13.4,41.5,34.7
